text,label
The Ebola Is an airborne disease &amp; the CDC knows it! Do you think 1000 people were intermingling w/each other?#EbolaOutbreak #WTF #cray,informative
@KremerSignsTom @MauriceKilbride @JoRyanAC @neilgiller @andrewoverman @StvRav Their defense has conceded 1 less then us! Time to look in the,not_informative
"RT @Carol_Lease: #Cbus woman lied about #Ebola symptoms, possibly to get faster EMT response. #onlyinAmerica ",informative
a€?@SanFaisaL: @Questionnier: Ebola Virus or HIV: Which do you fear most? #QnAFridayEbelea€?and Evale,informative
#Ebola Tobacco Drug Joins Duckweed in Plant War on Disease - Bloomberg ,not_informative
RT @SandraRose: The CDC and the media should stop telling Americans #Ebola is only infectious if a person is showing symptoms.,informative
RT @PrinceofSydney: Fujifilm Drug Eyed As Possible Treatment for Ebola Virus  via @wsjasia,informative
RT @NigeriaNewsdesk: Ugandan health officials have placed a female passenger from Nigeria with Ebola-like symptoms at an isolation unit - ha€|,informative
"INBOX: Two ppl went to ER in #NewBraunfels yesterday concerned they were showing #Ebola symptoms, but found not to require further testing.",informative
"RT @ospAchick: Mr. Vaccine oughtta know. #KillingUsSlowly #Ebola spreads slower, is more fatal than other diseases. ",informative
#Ebola virus questions answered from the Centers for Disease Control (CDC).  Source: National Institutes of... ,informative
RT @anticorruption: Corruption and #ebola are essentially the same hemorrhaging disease @JoshRuxin says governance is part of the cure hta€|,informative
RT @ConversationUK: Statistics can kill: how #Ebola treatment is being slowed by the drug trials process  ,informative
"no but forreal, why do we no longer have cartoon network or boomerang anymore? #theseareseriousquestions",not_informative
RT @EtniesJags: Follow This Trend #EbolaQnA.. Tomorrow from 6pm - 7pm. Feel free to ask questions about Ebola. Cc @care_med ,informative
Ben Carson Calls Into Question CDC Secrecy Over Ebola Testing  via @BreitbartNews,informative
"Hit Hard By Ebola, Liberia Now Has A Third Treatment Center ",informative
Will Max's life be cut short due to Winifred's sucking? is a question I ponder far too often. ,not_informative
"Epidemiology and surveillance  Between 2 and 4 August 2014, a total of 108 new cases of Ebola virus disease... ",informative
Wow...#Ebola patient #1 got the shittiest healthcare treatment imaginable! Will be interesting as details come out. The comparison is stark.,informative
RT @TweetLikeNICOLE: Lmao @Bryant_DIM: Ur handle is the irony@DatAshewoBoy: Y'all can Spread Ebola Prevention news but cant Spread God's Wa€|,informative
Center For Disease Control CDC Head Says Inevitable Ebola Virus Will Come To America ,informative
"For all we know, things might just come and go on its own like most infectious diseases.  #ebola",not_informative
RT @720perth: Charles Watson says testing patient for #ebola is standard procedure for any infectious disease so no need to panic #ebola @Ha€|,informative
RT @JonBenjamin19: The difficult issue of perspective: #Ebola is an awful scourge but many more Africans still die of other diseases &gt; httpa€|,not_informative
"RT @kakape: New #Ebola situation report from @WHO makes for very depressing reading. Transmission is intense, rampant, increasing Taka€|",informative
Speak on it. So many questions. #ebola RT @GeorgetteMcClel: @TODAYshow @MLauer Why did the CDC leave Duncan at such an incompetent hospital?,informative
"RT @JMichaelsNews: EXCLUSIVE: @NECN follows an infectious disease drill at @MassGeneralNews. #Ebola: Just The Facts, #NECN 7PM TONIGHT. htta€|",informative
RT @healthandcents: ALERT: CDC now admits possibility of Ebola airborne transmission  @tomgriffiths68,informative
RT @WhiteHouse: #Ebola is actually a difficult disease to catch. Ita€?s not transmitted through the air like the flu. a€¡±Obama: ,informative
"RT @NTANewsNow: Ebola virus disease (EVD), formerly known as Ebola haemorrhagic fever, is a severe, often fatal illness in humans. #EbolaFaa€|",informative
RT @TheOfficialBmax: Another Lagos Nurse shows Ebola symptoms  #24dailygistdotcom,informative
RT @AmberBinGA: Here's a handy Venn diagram for #ebola vs. #flu symptoms. #FactsNotFear ,informative
"Ebola News: Question Surrounding US Researcg in Kenema, Sierra Leone.  West Africa: What are US Biological... ",informative
RT @unhrd: Sailing now to #Guinea from @unhrd #LasPalmas! These @WFP storage units will be used to build #Ebola Treatment Units ,informative
I am tryna be Ebola conscious@Questionnier: How many people have you hugged today? #SaturdayEveningQnA,informative
"RT @CityNews: UPDATE: Brampton hospital says patient from Africa has 'flu-like' symptoms. Due to Ebola outbreak in Africa, precautionary mea€|",informative
RT @Arcgoolanee: U know this @lawkonvict: This Ebola being a Viral disease is setting a trend of all rumuors regarding it going Viral!,informative
RT @aqv21: Coming to Americaa€| #Obama to Bring #Ebola-Infected Foreigners to US for Treatment  #tcot #p2 ,informative
RT @logcluster: We are building 5 new #Ebola treatment centres in Monrovia #Liberia. Credit: @martinpenner ,informative
@WXRickard800 @TakeThatEarth ah I see its a math question.  Fuck math.. When is the last time you used algebra to figure out your gas bill?,not_informative
Airports on high alert for fliers with Ebola symptoms | Fox News Video ,informative
"Fall glitter ¨¢?¡ä3¨¢?¡ä2¨¢?¡ä1 For your convenience, if you have any questions inquiring about appointments, viewa€| ",not_informative
RT @NCPublicHealth: Have questions or concerns about #ebola? NCDHHS' new web page has the answers!  Please retweet!,informative
See which countries are testing treatments for #Ebola #FactsNotFear @wusa9 @InovaHealth ,informative
RT @AC360: .@drsanjaygupta looks at #Ebola questions that science is still struggling to answer  ,informative
Nurse who treated #Ebola patient suspected to be #France's first case of the disease: ,informative
RT @RedNationRising: Rise Up AMERICA! Stop Obama From Bringing Non American #Ebola Patients To US For Treatment!    #a€|,informative
@tosszolanski lol you're the last person I need in my mentions.  You should be resting after your Ebola treatment,informative
#Ebola The long history of infectious disease outbreaks in one concise infographic ,informative
What's this rubbish I'm hearing about salt water serving as prevention for ebola? Who started this thing?,informative
Why some people are unable to contact Ebola disease a€¡° Experts ,informative
"RT @ebolareadiness: A plain language overview of common #Ebola symptoms. Know when it's time to worry, and when it's not! ",informative
Our look at ebola treatment @NewsHour: I was faced with resistance: 'You cana€?t do experiments during an outbreak.' ,informative
"@DavidNelsonNews README #Ebola =Airborne, +42day Quarantine, Contagious w/o symptoms, Unprotected Nurses #CDC's lying ",informative
New #Ebola newsfeed on twitter taking shape from @EcoInternet committed to ecological aspects of disease and stopping at source,informative
RT @unicefusa: .@UNICEF_Liberia &amp; Liberian radio station @HottFM teaming up to spread the word on #Ebola prevention. #StopEbola ,informative
RT @Laurie_Garrett: Really wish scientists &amp; media got the diff between aerosol spread and airborne transmission -- wrongly scaring people a€|,informative
RT @michellemalkin: Meet The Centers for Everything But Disease Control ==&gt;  @CDCgov #Ebola ,not_informative
CT Patient w #Ebola-Like Symptoms Who Recently Traveled to Liberia Admitted to Hospital,informative
Deaths from #Ebola virus disease are expected to continue increasing from hundreds to thousands per week.... ,informative
RT @HnstyNgov: .@SenTedCruz THINKS he is an #Ebola /disease expert? Maybe B/C of all those  Epidemics in HIS St of #TX? #StartAtHome http:/a€|,informative
Should we question the CDC and their protocols.   via @washingtonpost #ebola,informative
"RT @doctorORbust: So, there's no public outrage about anti-vacc people potentially spreading diseases we once thought eradicated, but #ebola€|",informative
[PB UPDATE] EBOLA: Experts Say Transmission Of Ebola Virus By Air Possible  via @Popularity_Bar,informative
"RT @WHO: The risk of transmission of #Ebola during air travel is low - unlike influenza or tuberculosis, Ebola is not airborne ",informative
"able , elbo .-. @Questionnier: Form 2 Words from Ebola? #QnAThursday",not_informative
"RT @WHO: Opening of Island clinic, new #Ebola treatment unit in #Monrovia, #Liberia, with 100 beds  ",informative
The way how @JMulhz8 and @SteveDeLucia treat this bath tub makes me question what there homes look like,not_informative
Inside the CDC's Ebola war room: CNN's Dr. Sanjay Gupta takes you inside the Centers for Disease Control...  #News,informative
RT @CatastropheNet: Vinson had more Advanced #Ebola Symptoms than Though on Flight... More Symptoms = More Contagious ,informative
RT @MrSlik101: EBOLA VIRUS: Frequently Asked Questions (FAQ) - WH...  #GiveThemExperimentalDrugs #GiveAfricaZmapp,informative
"RT @DrFriedenCDC: We will break the chain of #Ebola transmission infections through meticulous contact tracing, isolation &amp; adherence to pra€|",informative
"RT @CDCemergency: For all your questions on #Ebola, join the #EbolaChat happening now from Nigeria with @EbolaAlert.",informative
Man from Eindhoven with Ebola symptoms hospitalized in Nijmegen's  Radboud university hospital. ,informative
The Federal government has confirmed two more cases of Ebola virus disease in Lagos.,informative
How not to handle Ebola: What turns a few cases of disease into thousands? ,informative
"RT @UpToDate: Learn about the epidemiology, pathogenesis, &amp; clinical manifestations of #Ebola and #MarburgVirus disease: ",informative
RT @KenIsaacs1: #ebola huge global danger of disease exported to crowded nations w weak pub health.Think Asian Sub continent.talk about gloa€|,informative
RT @nycjim: #Ebola update 1: WHO declares Nigeria to be free of the disease. No new cases in 6 weeks.  ,informative
RT @michellemalkin: Whaa? Frieden confirms Amber Vinson called CDC before boarding plane. Then *denies* she ID'd symptoms...despite reportsa€|,not_informative
"This is so far beyond the presidency &amp; politics. What kind of PERSON allows diseases to come into the country? Uh, lawsuits? #Ebola #Obama",informative
Passengr alert ovr US #Ebola nurse   #NinaPham #symptomsofEbola #Texas #ThomasEricDuncan,informative
RT @AJLifelines: This #Ebola survivor lost 37 members of his family to the disease in August. More:  @EbolaAlert httpa€|,informative
"RT @APDiploWriter: US sending 12 CDC disease prevention specialists &amp; 13-member USAID DART team to #Liberia help govt w/Ebola outbreak, pera€|",informative
RT @Badlifestyle: @TheTweetOfGod @lillith6 Is #Ebola one of your Intelligent Designs? Try to do better. Lol.,not_informative
RT @AkhY_Herpheez: Prayers are the best prevention to this #EBOLA and #EBELE,informative
New! Web-editorial from Dr @Carl_Ungerer: #Ebola and #ISIS question the emerging shape of the new international order ,not_informative
"RT @Adorayyble: Nope, it isn't. RT @olalee1: Is Ebola an airborne disease?",informative
RT @NatureNews: Tracing transmission: how and where has #Ebola spread before? [Research paper] ,informative
"RT @JohnKasich: Our @OHDeptofHealth has a 24-hr hotline set-up to ensure Ohioans have timely, accurate info on #Ebola. Have questions? Calla€|",informative
RT @Pastoralist2:  intensive community and health facility transmission patterns &amp; weak health systems in currently affected high risk coua€|,informative
"a€?@Tichaade: There's no cure for AIDS , EBOLA &amp; WOMEN .a€?  if the women in your life are incurable diseases smh",not_informative
Events of the past few wks make it clear that current #Ebola procedures &amp; execution of our prevention/response systems have been inadequate,informative
"#Saudi Arabia MoH denied rumors about a second suspected case of #Ebola virus disease (@SaudiMOH, ... ",informative
RT @ADOTCOMEDIAN: People who are making jokes out of this Ebola disease just for RT's need 2 reevaluate themselves not everything you must a€|,informative
RT @texmed: Remember: You can ONLY get #Ebola from direct contact with a person who has symptoms ,informative
RT @Questionnier: Marijuana popularly known as WEED can cure Ebola virus? (SEE THIS)??&gt;&gt; ,informative
RT @ThabileStella: The National Institute for Communicable Diseases says it's irresponsible to post false comments about Ebola on social nea€|,informative
Top Ebola doctor dies from the disease after treating dozens - CBS News,informative
RT @AlArabiya_Eng: A #Saudi man who was admitted to hospital with symptoms suggesting possible #Ebola died on Wednesday. ,informative
"RT @seanhannity: Lawmakers grill #CDC officials, more airports start #Ebola screenings and updates on treatment of #Dallas nurses. Tune in a€|",informative
Bio-war. RT .@DanJKroll: Eek! A treatment center for Ebola victims was looted... and bloody sheets and mattresses were stolen.,informative
"If #ebola-riddled bodies are made available for #BurialRituals AND DISEASE TRANSMISSION, then PeeCee &amp; Stoopidity have reached CriticalMass.",informative
RT @NTANewsNow: Ebola is transmitted to people from wild animals and spreads in the human population through human-to-human transmission. Pa€|,informative
"@Provogue_India @SunburnProvogue #TriviaQuestion Love for Garrix #SunburnProvogueContest A1)Animals A2)Amstelveen, Netherlands #Mumbai 187",not_informative
The heroism of Doctors Without Borders medics is not in question. Their aversion to quarantine on their return is truly bizarre. #ebola,informative
Information is key #ebola.  Do not relent in praying for God to heal our land. None of these diseasesa€| ,informative
Saw a bunch of people posting about #Ebola being fake. What do you guys think? #QuestionTime,informative
Gr8 more americans can catch #Ebola    @cnnbrk: BO signs executive order authorizing reservists to help fight Ebola in West Africa.,informative
Time to ask Millie some questions!,not_informative
"RT @MiaFarrow: US doctor, Ebola victim: 'I held the hands of countless individuals as this terrible disease took their lives'. ",informative
"RT @SebastienNemeth: #Liberia #monrovia Even for stories around #ebola treatment center,clean  yourself and your stuff ",informative
RT @twitroe: Podcast @RFI_English: our study on blood #Ebola survivors as treatment explained in 5min.  @Daniel_Finna€|,informative
RT @EbolaW: At spot #Journalist in the Midst of #Ebola  reporting on the disease from West #Africa compares with covea€|,informative
@LaibShawn I don't answer that question haha,not_informative
#news Four more Ebola survivors in Lagos discharged: Four more patients undergoing treatment for the deadly Eb... ,informative
Doctors near Toronto say patient has Ebola-like symptoms ,informative
@BSchmeitzner #who and what if they develop symptoms DURING a flight what may take with stops 12-18 hours ? huh ? #Ebola BAN FLIGHTS RT,informative
Ebola. Symptoms . Prevention ,informative
"@CDCgov Is it possible for a person to have #Ebola symptoms test negative, then later test positive? Are at risk patients still monitored?",informative
RT @MashableNews: .@WHO congratulates Senegal on ending #Ebola transmission ,informative
"Ebola and Marburg viruses start to show symptoms after approximately five days after infection. Chills, sore throat.",informative
RT @aaronrobinow: Kenya and Zimbabwe have a 3-week waiting period before flying to stop the transmission of #Ebola... the USA won't b/c it a€|,informative
#FollowMe #F2F Investors Pump Prospects Of Unproven Ebola Treatments: Drugs in development to ...  #FollowBack #RT,informative
"RT @AbnerTugba: #Ebola Prevention. Everyone in #Liberia needs to adhere to this. If you're not in Liberia, pass it on. ",informative
#World a¨Ca Ebola's spread to US is 'inevitable' says health chief: Head of Centre for Disease Control says deadl... ,informative
RT @oldforests: Follow @EcoInternet #Ebola newsfeed @EI_Ebola with emphasis on ecological aspects and need to stop disease in #Africa http:a€|,informative
"UGANDA ISOLATES passenger with Ebola-like symptoms, awaiting for test results. It is the first case to be tested in east Africa.",informative
Times of Israel: Canada quarantines patient with Ebola-like symptoms: Doctors race to diagnose man after World... ,informative
RT @Jatsabdul: a€?@Fa_DiL: lol Ebola prevention measures a€?@mss_eff: ¨¢?¡ê9¨¢?¡ê9¨¢?¡ê9¨¢?¡ê9¨¢?¡ê9 @Fa_DiL: ¨¢??4 a€?@jeremyweate: Don't touch the corn! ,informative
RT @sarablask: This is quite a story about #Ebola survivors returning to treatment clinics in Liberia to comfort other patients ,informative
RT @CDCtravel: #EbolaFacts: Only #Ebola patients with symptoms are contagious. CDC and partners are watching for travelers w/ symptoms.,informative
"RT @JLindgrenCBS11: #CDC just said that 2nd hosp. worker with #ebola should NOT have been on a plane, even before symptoms, b/c she treateda€|",informative
.@TGen disease expert Dr. Paul Keim explains the dangers of the #Ebola virus  via @azcentral,informative
RT @ActionNewsJax: BREAKING: Memorial Hospital monitoring patient with #Ebola-like symptoms. ,informative
Jigawa Strengthens Disease Surveillance System  Following the report on the spread of the Ebola virus in some We... ,informative
Ebola: FG withdraws approval of Nano Silva for treatment | ,not_informative
"RT @eldeen101: Which Dr. Recommend the Salt n water bath, prevention for #EBOLA??????",informative
RT @Questionnier: Read This Before You drink the rumoured Salt and Water Ebola??Cure ,informative
"#Ebola 2nd witness, Anthony Fauci, National Institute of Allergy &amp; Infectious Diseases Director. Giving powerpoint presentation now...",informative
"RT @democracynow: An Unprofitable Disease: In the Political Economy of #Ebola, Who Lives and Who Dies?  ",informative
RT @WFMY: 3 viruses: #Influenza #Ebola #EnterovirusD68 Do you know the symptoms?  #FactsNotFear ,not_informative
RT @CBSHealth: Husband of Ebola patient monitoring himself for signs of disease  ,informative
At 7:16PM on @NECN: An exclusive look @MassGeneralNews' infectious disease drill as the hospital preps for #Ebola. ,informative
"RT @Latinatude: .@Morning_Joe: We can no longer just trust authorities, we've got to ask tough questions. How abt starting w/ your buddy a€|",not_informative
Ebola: Why is it this disease we fear? ,not_informative
Expert cautions against using salt as Ebola treatment ,informative
"I used to think #Ebola was a viral disease, until #Obama authorised the Pentagon to send troops to W.Africa..",informative
"RT @BreitTwit1: Hey, @MSNBC, is there an emoji for #Ebola yet? And other vital questions for the Mainstream Media. #tcot #tgdn",informative
RT @stevedarden: Everything You Know About Ebola Is Wrong ...the scoop on a few of the myths circulating about this viral disease ,informative
Two studies by U.S. #Army scientists&gt; #AIRBORNE #Ebola a€?caused a rapidly fatal disease in 4-5 days  #EbolaOutbreak,informative
RT @KingsleyEgbuonu: Consortium led by Scripps Research Institute wins up to $28 Million from NIH to find best proposed Ebola treatment htta€|,informative
"RT @PAMEDSociety: Dr. Carrie DeLone, PA's Physician General, takes questions from #PAMED14 about the state's readiness for #Ebola ",informative
"#Ebola from Opino Juris today: Once Ebola changed from rural virus 2 urban disease, it became much easier 4 disease 2 reach epidemic levels.",informative
"RT @unicefaustralia: Widespread and intense transmission of #Ebola continues in #Guinea, #Liberia and #SierraLeone - so must our response.",informative
Nigeria: All-out war on Ebola disease (editorial) - Afrika  #ANPP,informative
RT @Kherlifa: So stupid. @NerdyAjet: What is this? a€?@DatAshewoBoy: Y'all can Spread Ebola Prevention news but cant Spread God's Word.....a€?,not_informative
RT @eedgemon: 83-year-old woman of Nigerian descent being evaluated in #Montgomery after complaining of #Ebola-like symptoms. ,informative
@HelenBranswell -stupid question- does surviving Ebola confer immunity?,informative
"Bath With Salt And Water Cure And Prevention For Ebola, Whats Your Take? - via @NL_Official RT ",informative
Do the needful... Ebola no be airborne disease.,informative
RT @WHO: WHO officially declares the #Ebola outbreak in #Senegal over and commends the country on its diligence to end the transmission of a€|,informative
"RT @erickdavid: #BREAKING: @TexasHealth releases video of nurse Nina Pham speaking, before trip to Bethesda, MD for #ebola treatment https:a€|",informative
RT: Henry L Niman PhD @hniman #Ebola transmission in Lagos hospital that treated Patrick Sawyer - HCW Exposure ,informative
RT @springerpub: Dr. Lisa Basso (sp?): Modes of #Ebola transmission not wholly known; proximity to infected person is risk factor #NursesFia€|,informative
RT @Montel_Williams: POTUS ON #Ebola |  no philosophical objection to a travel ban if  needed. Experts on inf. disease say not most effectia€|,informative
"RT @SheubabaCFC: Pls join d campaign, #GiveThemExperimentalDrugs on fb and twitter for the victims of ebola disease",informative
RT @premiumhmo: #Ebola symptoms in Pictures. Knowledge is power so share with your friends. @Gidi_Traffic ,informative
"Nurses are not fearmongering; seeking to eradicate this fear, disease #NursesFightEbola @NationalNurses #Ebola",informative
RT @WhylmSingle: 15 terrifying facts about the ebola disease:  ,informative
RT @TulipMazumdar: WHO announces it will explore the use of experimental treatment for Ebola. More than 900 deaths in W Africa and rising #a€|,informative
A Hospital In Toronto Is Treating A Patient For Ebola-Like Symptoms ,informative
RT @IanMakay: Your donation to our #Ebola Response Fund will help children who lose their parents to the disease:... ,informative
RT @PhillipNLegg: Fool Obama promises #Ebola 'SWAT' teams for the disease he let in the USA -  @CNN @CNNLive @cnnbrk a€|,informative
RT @stepuve: Warning Signs: IT HAS BEGUN IN AMERICA! (OCTOBER 2014): #ebola  .... via @YouTube,not_informative
A deadbody found near wellawaththa beach.. police said victim was a police sergant. and signs of stabbing too,not_informative
RT @fenvirantiviral: @cnnhealth: Nigeria is free of #Ebola transmission @WHO says  Ebola run away to USA to scare pa€|,informative
RT @JaokoMeswa: media which are quick to tell us about pres Uhuru on no issues should educate kenyans on Ebola symptoms not asking for natia€|,informative
RT @NewstalkZB: Canada patient 'has Ebola-like symptoms' ,informative
@USGuerrilla Our @WHO colleagues are answering Ebola questions. Here's one answer:  Info: ,informative
RT @CDCgov: 2nd TX health worker confirmed to have tested positive for #Ebola &amp; traveled by air 10/13 before reporting symptoms: ,informative
I gotten the cure to ebola disease.,informative
Waiting for bae to quit giving me the silent treatment like... ,not_informative
Yale student being treated for Ebola like symptoms   $SPY $IWM $DIA @cnbc #ebola $ES_F $QQQ,informative
"RT @ScienceNews: Airborne transmission of Ebola highly unlikely, according to research on monkeys: ",informative
"*** Yale-NH Hospital has Patient w/possible #Ebola symptoms, per Hartford Courant",informative
"RT @PatDollard: #Ebola Nurse May Have Infected Up To 1,000 Passengers On 6 Different Flights, Especially If Disease Is Now Airborne ",informative
"Probably obvious but to clarify MONITORING means take temp twice a day, watch for #Ebola symptoms #early5",informative
Investors Pump Prospects Of Unproven Ebola Treatments: Drugs in development to treat Ebola virus are far from ... ,informative
RT @randyprine: Each of us needs to get a Flu shot so we are not in ERs with #ebola like symptoms. Give our ERs a break get your shot.,informative
RT @CoolNerd_: RT @DatAshewoBoy: Y'all can Spread Ebola Prevention news but cant Spread God's Word..... ,informative
EBOLA: Toronto-area hospital treating Nigeria traveler with flu-like symptoms  #News @TodayNGR,informative
RT @cityfrancis: #BREAKING As you first heard on @Citynews Brampton Civic treating patient with Ebola like symptoms. Diagnosis NOT confirmed,informative
RT @PzFeed: Berlin job agency in quarantine after woman collapses with Ebola symptoms  Pic via Bild,informative
Quarantines are found in the Old Testament to combat the spread of disease in Leviticus 13&amp;14. Combine faith with practical wisdom.#Ebola,informative
"RT @musa_majola: Imagine taking care of yourself all these years, making sure you don't get AIDS, only to be killed by Ebola disease. Ewu!",not_informative
#EBOLA HAS TAKEN AMERICAa€?S EYE OFF THE OTHER SERIOUS DISEASES COMING ACROSS OUR BORDER ,informative
"RT @nursefriendly: #Ebola, Symptoms of include: Fever (&gt;101.5?¡ãF), Severe headache, Muscle pain,  Diarrhea, Vomiting . .#NursesFightEbola hta€|",informative
Digital health map tracks new Ebola cases in real time: A disease-tracking website developed by Boston Childre... ,informative
".@Northwoods_Lady The only thing I can say to perhaps calm you is please read a lot about #Ebola &amp; its transmission,then you will worry less",informative
Ebola patient flew day before symptoms #ebola #who #dallas #hospitals  ,informative
" UPDATE 1-U.S., Canada allow emergency use of Tekmira's Ebola treatment  #GameOfThrones #data",informative
WHO: 21000 Ebola cases by November if no changesThe Park RecordWe're beginning to see some signs in the response... ,informative
Happy salt day......may God save us frm dis filthy disease called Ebola,not_informative
Rt@FoxNews: New York doctor with #Ebola gets blood transfusion from aid worker who survived disease ,informative
RT @Mississauga411: #BREAKING Brampton hospital treating patient with Ebola-like symptoms.,informative
RT @speedprayers: God we Pray for a Vaccine for Ebola virus will be found in arresting this deadly disease~IJN Amen,informative
a€?@renee_german: My question is why are they bringing people infected with the Ebola virus here?a€? Right,informative
#Ebola? #Ontario #Canada patient from #Nigeria with flu symptoms. @kenneyjason @healthcanada #cdnpoli #pandemic  ,informative
#Ebola Mistakes were made by #Texas Hospital as Disease Spreads  via @rdguerard1,informative
How #Ebola Compares To Other Infectious Diseases  A #dataviz by @mccandelish,informative
"RT @Questionnier: Ebola has no cure, Put it could be prevent buy bathing or drinking with Salty Warm Water. RT if you've heard this #SaltNWa€|",informative
Nat'l Institutes of Health confirms that Dallas nurse Nina Pham will be moved tonight to NIH hospital in Maryland for #Ebola treatment.,informative
RT @THEREALBANNER: Where was the Ebola treatment when African's needed and still need it?,informative
"RT @VictorAdeyemi: Have yourself checked at onset of suspicious symptoms,wash and sanitize hands regularly,protect yourself in caring for oa€|",informative
RT @247NGNEWSUPDATE: FG withdraws approval of Nano Silva for Ebola treatment produced by a Nigerian scientist....Read full reason why... hta€|,informative
RT @EveryNigerian: #Ebola; Nigerians ask for Zmapp disease 'secret' cure with twitter hashtag #GiveAfricaZmapp,informative
"#360Nobs Post Ebola disease not death sentence, says Fashola ",informative
RT @ebolareadiness: The CDC is creating designated #Ebola treatment facilities in each state. What does this mean for civil liberties? httpa€|,informative
"RT @officialdohgov: #1PHAgainstEbola Q: WHEN IS SOMEONE ABLE TO SPREAD #EBOLA? A: W/IN 21 DAYS, ONLY WHEN THE PERSON SHOWS SYMPTOMS ",informative
Frequently asked questions on Ebola virus disease:  ,informative
"RT @WorldBank: On 09/5, UNICEF procured and delivered 48 tons of materials and essential drugs for #Ebola treatment centers: ",informative
Just 10 minutes until our #Ebola chat for healthcare providers! Ask questions &amp; participate by using #CDCchat.,informative
RT @UNICEF_Liberia: Expanded GoL/@MSF ELWA treatment centre is now the largest #Ebola facility in history. @UNICEF proud to help. ,informative
"Today's question: If this wasn't election time, would @Morning_Joe be pounding the #ebola crisis as hard?",not_informative
"@CNN What You Need to Know About #Ebola Document exposes #CDC lies. +42day quarantine, contagious w/o symptoms ",informative
The US Center for Disease Control (CDC) is seeking Patents for a new 'hybrid strain' of the deadly Ebola virus: ,informative
As far as I'm aware  #Ebola has a three week onset time. So there may not be showing symptoms at airport screenings.,informative
Husband of Ebola patient watching for signs of disease: David Writebol: I am taking my temperature every day... ,informative
Just In: FG  Confirms Two More Nigerians With Ebola Virus Disease ,informative
Ogun State Govt Writes Adeboye On Protection Against Ebola Disease ,informative
"RT @WHO: Current #Ebola outbreak began in #Guinea in December 2013. Now involves transmissions in Guinea, #Liberia, #Nigeria, #SierraLeone",informative
"#YesWeDid Elect An America Hating, Banana Republic Dictator Whose Goal Is Third World, Diseased Toilet AmeriKa. ",not_informative
RT @WhiteHouse: FACT: #Ebola ONLY spreads when people are showing symptoms. Learn more a?¡¯  ,informative
Fears about Ebola intensified late Thursday. #Ebola #disease #stopEbola #goldco #goldcopreciousmetals #economy #money ,informative
@luke_brooks  Luke can you please follow me?  I know annoying question but it would mean a world to me.  Sometimes I'm funny  x15,not_informative
RT @foxnewspolitics: #Ebola diagnosis for 2nd Texas hospital worker raising questions over virus battle plan  #EbolaDa€|,informative
Illegal Migrants 'Too Scared' To Get Treatment  #skynews #ebola #iphonewallpaper #hdwallpaper,informative
"Good info here RT @JulieWolfe: Comparing symptoms of flu, #Ebola, enterovirus D68 #FactsNotFear ",informative
Together we can stop #Ebola. Prevention tips here  - #Ebolavirus #Ebolaoutbreak #healthcare,informative
#Health &amp; #HairLoss Ontario Hospital Treats Patient With Ebola-Like Symptoms: A hospital in ...  #AutoFollow #Bald,informative
Are we sure sure we searched all the drawers in America and still can't find one teaspoon of Ebola cure for West Africa? #QuestionsIHave,informative
RT @EbolaAlert: Ebola: Experimental drug poses safety and ethics questions ,informative
How not to catch Ebola:  #ebolaprevention #EbolaOutbreak #ebola2014 #ebola,informative
What's My Risk Of Catching Ebola?  via @Snapzu #ebola #worldnews #health #disease #medicine,informative
RT @followlasg: BREAKING NEWS: 4 more EBOLA patients discharged. They were certified symptoms-free for more than 3days. The blood test resua€|,informative
BBC News - Fear factor: Why does Ebola cause more concern than other diseases? ,informative
"RT @StarCoreOne02: My doctor's office has an #Ebola screening questionnaire: Thank you, #BarackEbola! #BanFlights .@TwitchyTeam ",informative
"1. I got an authentic information that one of the Banks around Synagogue, Ikotun,Lagos has one of its staff down with Ebola symptoms.",informative
#Ebola-affected countries to check for signs of virus at international departures  #Africa #news #EbolaOutbreak,informative
"RT @RiverfrontTimes: ICYMI, update to story: North #STL City facility will NOT accept #Ebola waste:  #disease ",informative
"RT @sethmnookin: De Blasio says treatment of nurse in NJ shameful; Cuomo gives in to common sense, loosens NY quarantine. #Ebola ",informative
RT @BBCNewsUS: Texas nurse Nina Pham meets President #Obama after release from hospital for #Ebola treatment  ,informative
RT @NigeriaNewsdesk: [TODAY] EBOLA OUTBREAK: Jigawa to strengthen disease surveillance system ,informative
Containing those who have worked in #Ebola areas? - Suppose they become contagious BEFORE any symptoms develop ..... should we Quarantine?,informative
RT @CDCgov: .@EbolaWatchUSA #Ebola is only spread by direct contact w/ bodily fluids of infected person w/ symptoms. #CDCChat ,informative
RT @NigeriaNewsdesk: [TheHerald] The Anti-Ebola Man: Meet a survivor of the dreaded disease ,informative
"If u want ur products to sale, just contact me privately and i will link it wt #ebola as a possible prevention or... ",informative
Early symptoms of Ebola.. ? #Obiageli_by_DizzyDaystop,informative
RT @OsaObanor: This Ebola thing is too real. God protect my family and friends from this disease. Amen.,informative
RT @CBSRadioNews: While the #Ebola situation in the U.S. appears to have stabilized the disease is still out of control in West Africa. htta€|,informative
"RT @adegbiji: If u like bathe with salt, water, onions, curry nd thyme, wen u touch some1 with Ebola ur gonna contact d disease straight. Ia€|",informative
RT @jpodhoretz: Who would have bet a week ago there would be no question about Ebola or Gaza?,not_informative
Reading @intelligencer: #Ebola Is a Disease That Punishes False Confidence ,informative
